R_Ang,epsr,alpha_kcal_per_mol_per_e
3.0707070707070705,2.1818181818181817,8.070401791221219
3.1414141414141414,2.1818181818181817,7.711192522177191
3.212121212121212,2.1818181818181817,7.375442545167321
3.282828282828283,2.1818181818181817,7.061152681065089
3.3535353535353534,2.1818181818181817,6.7665322610094005
3.4242424242424243,2.1818181818181817,6.489973563904769
3.494949494949495,2.1818181818181817,6.230029836759498
3.5656565656565657,2.1818181818181817,5.98539633523662
3.6363636363636362,2.1818181818181817,5.754893919270835
3.707070707070707,2.1818181818181817,5.537454817672565
3.7777777777777777,2.1818181818181817,5.332110240051904
3.8484848484848486,2.1818181818181817,5.137979567084134
3.919191919191919,2.1818181818181817,4.9542608934099
3.9898989898989896,2.1818181818181817,4.780222733135716
4.0606060606060606,2.1818181818181817,4.61519672741702
4.1313131313131315,2.1818181818181817,4.458571218115027
4.202020202020202,2.1818181818181817,4.30978557193914
4.2727272727272725,2.1818181818181817,4.168325156556512
4.343434343434343,2.1818181818181817,4.033716884464575
4.414141414141414,2.1818181818181817,3.9055252524624415
4.484848484848484,2.1818181818181817,3.783348814714208
4.555555555555555,2.1818181818181817,3.666817035990482
4.626262626262626,2.1818181818181817,3.5555874789644553
4.696969696969697,2.1818181818181817,3.449343285639958
4.767676767676767,2.1818181818181817,3.3477909182773455
4.838383838383838,2.1818181818181817,3.250658129704369
4.909090909090909,2.1818181818181817,3.1576921367741195
4.979797979797979,2.1818181818181817,3.068657974060787
5.05050505050505,2.1818181818181817,2.9833370077500003
5.121212121212121,2.1818181818181817,2.9015255921536363
5.191919191919192,2.1818181818181817,2.8230338534175385
5.262626262626263,2.1818181818181817,2.747684586843918
5.333333333333333,2.1818181818181817,2.675312255859375
5.404040404040404,2.1818181818181817,2.6057620820595684
5.474747474747474,2.1818181818181817,2.5388892169819997
5.545454545454545,2.1818181818181817,2.4745579873241965
5.616161616161616,2.1818181818181817,2.412641206257117
5.686868686868687,2.1818181818181817,2.3530195443008624
5.757575757575758,2.1818181818181817,2.295580953947368
5.828282828282829,2.1818181818181817,2.2402201428457715
5.898989898989899,2.1818181818181817,2.1868380909220186
5.96969696969697,2.1818181818181817,2.1353416072947
6.04040404040404,2.1818181818181817,2.0856429232824585
6.111111111111111,2.1818181818181817,2.0376593181818183
6.181818181818182,2.1818181818181817,1.9913127748341986
6.252525252525253,2.1818181818181817,1.9465296623025308
6.3232323232323235,2.1818181818181817,1.9032404432460777
6.393939393939394,2.1818181818181817,1.861379403820669
6.4646464646464645,2.1818181818181817,1.8208844041442873
6.535353535353535,2.1818181818181817,1.7816966475577454
6.6060606060606055,2.1818181818181817,1.7437604670797917
6.6767676767676765,2.1818181818181817,1.7070231276077372
6.747474747474747,2.1818181818181817,1.6714346425506024
6.818181818181818,2.1818181818181817,1.6369476037037036
6.888888888888889,2.1818181818181817,1.6035170232830382
6.959595959595959,2.1818181818181817,1.5711001871362338
7.03030303030303,2.1818181818181817,1.5396565182353599
7.101010101010101,2.1818181818181817,1.5091474496366921
7.171717171717171,2.1818181818181817,1.4795363061644518
7.242424242424242,2.1818181818181817,1.450788194140509
7.313131313131313,2.1818181818181817,1.4228698985407573
7.383838383838384,2.1818181818181817,1.395749787011964
7.454545454545454,2.1818181818181817,1.3693977202310135
7.525252525252525,2.1818181818181817,1.3437849681320662
7.595959595959596,2.1818181818181817,1.3188841315667086
7.666666666666666,2.1818181818181817,1.2946690689981097
7.737373737373737,2.1818181818181817,1.2711148278628597
7.808080808080808,2.1818181818181817,1.248197580263887
7.878787878787879,2.1818181818181817,1.2258945626849114
7.949494949494949,2.1818181818181817,1.204184019441561
8.02020202020202,2.1818181818181817,1.18304514960678
8.09090909090909,2.1818181818181817,1.162458057168708
8.161616161616163,2.1818181818181817,1.1424037041979647
8.232323232323232,2.1818181818181817,1.122863866818473
8.303030303030303,2.1818181818181817,1.1038210937916246
8.373737373737374,2.1818181818181817,1.0852586675380251
8.444444444444445,2.1818181818181817,1.0671605674342106
8.515151515151516,2.1818181818181817,1.0495114352338497
8.585858585858585,2.1818181818181817,1.032296542474049
8.656565656565657,2.1818181818181817,1.0155017597375717
8.727272727272727,2.1818181818181817,0.9991135276511866
8.797979797979798,2.1818181818181817,0.983118829508951
8.868686868686869,2.1818181818181817,0.9675051654172353
8.93939393939394,2.1818181818181817,0.952260527865556
9.01010101010101,2.1818181818181817,0.9373733786340717
9.08080808080808,2.1818181818181817,0.9228326269548048
9.151515151515152,2.1818181818181817,0.9086276088493925
9.222222222222221,2.1818181818181817,0.894748067571491
9.292929292929292,2.1818181818181817,0.8811841350868383
9.363636363636363,2.1818181818181817,0.867926314528545
9.434343434343434,2.1818181818181817,0.8549654635693456
9.505050505050505,2.1818181818181817,0.842292778656459
9.575757575757574,2.1818181818181817,0.8298997800582842
9.646464646464647,2.1818181818181817,0.8177782976755023
9.717171717171716,2.1818181818181817,0.8059204575722574
9.787878787878787,2.1818181818181817,0.7943186691859407
9.858585858585858,2.1818181818181817,0.7829656131767965
9.929292929292929,2.1818181818181817,0.7718542298810191
10.0,2.1818181818181817,0.7609777083333333
3.0,2.3636363636363638,7.804899572649572
3.0707070707070705,2.3636363636363638,7.4496016534349705
3.1414141414141414,2.3636363636363638,7.118023866625099
3.212121212121212,2.3636363636363638,6.80810081092368
3.282828282828283,2.3636363636363638,6.517987090213928
3.3535353535353534,2.3636363636363638,6.246029779393291
3.4242424242424243,2.3636363636363638,5.990744828219786
3.494949494949495,2.3636363636363638,5.750796772393382
3.5656565656565657,2.3636363636363638,5.52498123252611
3.6363636363636362,2.3636363636363638,5.312209771634615
3.707070707070707,2.3636363636363638,5.111496754774674
3.7777777777777777,2.3636363636363638,4.921947913894064
3.8484848484848486,2.3636363636363638,4.7427503696161235
3.919191919191919,2.3636363636363638,4.573163901609138
3.9898989898989896,2.3636363636363638,4.4125132921252765
4.0606060606060606,2.3636363636363638,4.260181594538786
4.1313131313131315,2.3636363636363638,4.115604201336947
4.202020202020202,2.3636363636363638,3.9782636048668985
4.2727272727272725,2.3636363636363638,3.847684759898318
4.343434343434343,2.3636363636363638,3.7234309702749924
4.414141414141414,2.3636363636363638,3.6051002330422532
4.484848484848484,2.3636363636363638,3.492321982813115
4.555555555555555,2.3636363636363638,3.384754187068137
4.626262626262626,2.3636363636363638,3.282080749813343
4.696969696969697,2.3636363636363638,3.1840091867445763
4.767676767676767,2.3636363636363638,3.0902685399483185
4.838383838383838,2.3636363636363638,3.000607504342494
4.909090909090909,2.3636363636363638,2.914792741637649
4.979797979797979,2.3636363636363638,2.832607360671495
5.05050505050505,2.3636363636363638,2.7538495456153846
5.121212121212121,2.3636363636363638,2.6783313158341255
5.191919191919192,2.3636363636363638,2.6058774031546506
5.262626262626263,2.3636363636363638,2.5363242340097703
5.333333333333333,2.3636363636363638,2.4695190054086535
5.404040404040404,2.3636363636363638,2.4053188449780634
5.474747474747474,2.3636363636363638,2.343590046444923
5.545454545454545,2.3636363636363638,2.2842073729146426
5.616161616161616,2.3636363636363638,2.227053421160415
5.686868686868687,2.3636363636363638,2.172018040893103
5.757575757575758,2.3636363636363638,2.1189978036437243
5.828282828282829,2.3636363636363638,2.06789551647302
5.898989898989899,2.3636363636363638,2.0186197762357097
5.96969696969697,2.3636363636363638,1.9710845605797225
6.04040404040404,2.3636363636363638,1.9252088522607305
6.111111111111111,2.3636363636363638,1.8809162937062935
6.181818181818182,2.3636363636363638,1.8381348690777217
6.252525252525253,2.3636363636363638,1.796796611356182
6.3232323232323235,2.3636363636363638,1.7568373322271484
6.393939393939394,2.3636363636363638,1.7181963727575407
6.4646464646464645,2.3636363636363638,1.680816373056265
6.535353535353535,2.3636363636363638,1.6446430592840724
6.6060606060606055,2.3636363636363638,1.609625046535192
6.6767676767676765,2.3636363636363638,1.5757136562532956
6.747474747474747,2.3636363636363638,1.5428627469697866
6.818181818181818,2.3636363636363638,1.511028557264957
6.888888888888889,2.3636363636363638,1.4801695599535736
6.959595959595959,2.3636363636363638,1.4502463265872925
7.03030303030303,2.3636363636363638,1.4212214014480242
7.101010101010101,2.3636363636363638,1.3930591842800233
7.171717171717171,2.3636363636363638,1.3657258210748784
7.242424242424242,2.3636363636363638,1.3391891022835465
7.313131313131313,2.3636363636363638,1.3134183678837759
7.383838383838384,2.3636363636363638,1.2883844187802742
7.454545454545454,2.3636363636363638,1.264059434059397
7.525252525252525,2.3636363636363638,1.2404168936603686
7.595959595959596,2.3636363636363638,1.217431506061577
7.666666666666666,2.3636363636363638,1.1950791406136396
7.737373737373737,2.3636363636363638,1.173336764181101
7.808080808080808,2.3636363636363638,1.1521823817820493
7.878787878787879,2.3636363636363638,1.131594980939918
7.949494949494949,2.3636363636363638,1.1115544794845176
8.02020202020202,2.3636363636363638,1.0920416765601044
8.09090909090909,2.3636363636363638,1.0730382066172688
8.161616161616163,2.3636363636363638,1.0545264961827363
8.232323232323232,2.3636363636363638,1.0364897232170518
8.303030303030303,2.3636363636363638,1.0189117788845765
8.373737373737374,2.3636363636363638,1.0017772315735618
8.444444444444445,2.3636363636363638,0.9850712930161941
8.515151515151516,2.3636363636363638,0.9687797863697071
8.585858585858585,2.3636363636363638,0.952889116129891
8.656565656565657,2.3636363636363638,0.9373862397577585
8.727272727272727,2.3636363636363638,0.9222586409087875
8.797979797979798,2.3636363636363638,0.9074943041621085
8.868686868686869,2.3636363636363638,0.8930816911543709
8.93939393939394,2.3636363636363638,0.8790097180297439
9.01010101010101,2.3636363636363638,0.8652677341237583
9.08080808080808,2.3636363636363638,0.8518455018044352
9.151515151515152,2.3636363636363638,0.8387331773994391
9.222222222222221,2.3636363636363638,0.8259212931429146
9.292929292929292,2.3636363636363638,0.8134007400801585
9.363636363636363,2.3636363636363638,0.801162751872503
9.434343434343434,2.3636363636363638,0.7891988894486266
9.505050505050505,2.3636363636363638,0.7775010264521159
9.575757575757574,2.3636363636363638,0.766061335438416
9.646464646464647,2.3636363636363638,0.7548722747773866
9.717171717171716,2.3636363636363638,0.7439265762205453
9.787878787878787,2.3636363636363638,0.7332172330947144
9.858585858585858,2.3636363636363638,0.7227374890862736
9.929292929292929,2.3636363636363638,0.7124808275824791
10.0,2.3636363636363638,0.7024409615384615
3.0,2.5454545454545454,7.2474067460317455
3.0707070707070705,2.5454545454545454,6.917487249618187
3.1414141414141414,2.5454545454545454,6.6095935904375915
3.212121212121212,2.5454545454545454,6.321807895857703
3.282828282828283,2.5454545454545454,6.052416583770075
3.3535353535353534,2.5454545454545454,5.7998847951509145
3.4242424242424243,2.5454545454545454,5.562834483346945
3.494949494949495,2.5454545454545454,5.340025574365284
3.5656565656565657,2.5454545454545454,5.130339715917103
3.6363636363636362,2.5454545454545454,4.932766216517858
3.707070707070707,2.5454545454545454,4.746389843719341
3.7777777777777777,2.5454545454545454,4.570380205758774
3.8484848484848486,2.5454545454545454,4.403982486072114
3.919191919191919,2.5454545454545454,4.246509337208486
3.9898989898989896,2.5454545454545454,4.097333771259185
4.0606060606060606,2.5454545454545454,3.955882909214588
4.1313131313131315,2.5454545454545454,3.8216324726700233
4.202020202020202,2.5454545454545454,3.694101918804977
4.2727272727272725,2.5454545454545454,3.5728501341912957
4.343434343434343,2.5454545454545454,3.45747161525535
4.414141414141414,2.5454545454545454,3.3475930735392354
4.484848484848484,2.5454545454545454,3.242870412612178
4.555555555555555,2.5454545454545454,3.1429860308489843
4.626262626262626,2.5454545454545454,3.0476464105409615
4.696969696969697,2.5454545454545454,2.956579959119964
4.767676767676767,2.5454545454545454,2.8695350728091533
4.838383838383838,2.5454545454545454,2.786278396889459
4.909090909090909,2.5454545454545454,2.7065932600921023
4.979797979797979,2.5454545454545454,2.6302782634806743
5.05050505050505,2.5454545454545454,2.5571460066428573
5.121212121212121,2.5454545454545454,2.487021936131688
5.191919191919192,2.5454545454545454,2.4197433029293185
5.262626262626263,2.5454545454545454,2.3551582172947865
5.333333333333333,2.5454545454545454,2.293124790736607
5.404040404040404,2.5454545454545454,2.2335103560510587
5.474747474747474,2.5454545454545454,2.1761907574131425
5.545454545454545,2.5454545454545454,2.1210497034207396
5.616161616161616,2.5454545454545454,2.0679781767918146
5.686868686868687,2.5454545454545454,2.016873895115025
5.757575757575758,2.5454545454545454,1.9676408176691726
5.828282828282829,2.5454545454545454,1.920188693867804
5.898989898989899,2.5454545454545454,1.8744326493617303
5.96969696969697,2.5454545454545454,1.8302928062525996
6.04040404040404,2.5454545454545454,1.7876939342421068
6.111111111111111,2.5454545454545454,1.74656512987013
6.181818181818182,2.5454545454545454,1.7068395212864558
6.252525252525253,2.5454545454545454,1.668453996259312
6.3232323232323235,2.5454545454545454,1.6313489513537807
6.393939393939394,2.5454545454545454,1.5954680604177163
6.4646464646464645,2.5454545454545454,1.5607580606951033
6.535353535353535,2.5454545454545454,1.5271685550494958
6.6060606060606055,2.5454545454545454,1.4946518289255355
6.6767676767676765,2.5454545454545454,1.4631626808066318
6.747474747474747,2.5454545454545454,1.4326582650433735
6.818181818181818,2.5454545454545454,1.4030979460317459
6.888888888888889,2.5454545454545454,1.3744431628140328
6.959595959595959,2.5454545454545454,1.346657303259629
7.03030303030303,2.5454545454545454,1.3197055870588799
7.101010101010101,2.5454545454545454,1.2935549568314502
7.171717171717171,2.5454545454545454,1.2681739767123874
7.242424242424242,2.5454545454545454,1.2435327378347218
7.313131313131313,2.5454545454545454,1.2196027701777918
7.383838383838384,2.5454545454545454,1.196356960295969
7.454545454545454,2.5454545454545454,1.1737694744837257
7.525252525252525,2.5454545454545454,1.1518156869703424
7.595959595959596,2.5454545454545454,1.1304721127714645
7.666666666666666,2.5454545454545454,1.1097163448555225
7.737373737373737,2.5454545454545454,1.0895269953110225
7.808080808080808,2.5454545454545454,1.0698836402261886
7.878787878787879,2.5454545454545454,1.050766768015638
7.949494949494949,2.5454545454545454,1.0321577309499093
8.02020202020202,2.5454545454545454,1.0140386996629542
8.09090909090909,2.5454545454545454,0.9963926204303211
8.161616161616163,2.5454545454545454,0.9792031750268267
8.232323232323232,2.5454545454545454,0.9624547429872623
8.303030303030303,2.5454545454545454,0.9461323661071068
8.373737373737374,2.5454545454545454,0.930221715032593
8.444444444444445,2.5454545454545454,0.9147090578007518
8.515151515151516,2.5454545454545454,0.8995812302004424
8.585858585858585,2.5454545454545454,0.8848256078348988
8.656565656565657,2.5454545454545454,0.8704300797750615
8.727272727272727,2.5454545454545454,0.856383023701017
8.797979797979798,2.5454545454545454,0.8426732824362437
8.868686868686869,2.5454545454545454,0.8292901417862016
8.93939393939394,2.5454545454545454,0.8162233095990479
9.01010101010101,2.5454545454545454,0.8034628959720613
9.08080808080808,2.5454545454545454,0.79099939453269
9.151515151515152,2.5454545454545454,0.7788236647280506
9.222222222222221,2.5454545454545454,0.766926915061278
9.292929292929292,2.5454545454545454,0.75530068721729
9.363636363636363,2.5454545454545454,0.7439368410244671
9.434343434343434,2.5454545454545454,0.7328275402022962
9.505050505050505,2.5454545454545454,0.7219652388483935
9.575757575757574,2.5454545454545454,0.7113426686213864
9.646464646464647,2.5454545454545454,0.7009528265790019
9.717171717171716,2.5454545454545454,0.6907889636333635
9.787878787878787,2.5454545454545454,0.6808445735879493
9.858585858585858,2.5454545454545454,0.6711133827229684
9.929292929292929,2.5454545454545454,0.6615893398980164
10.0,2.5454545454545454,0.6522666071428571
3.0,2.7272727272727275,6.764246296296296
3.0707070707070705,2.7272727272727275,6.456321432976974
3.1414141414141414,2.7272727272727275,6.1689540177417514
3.212121212121212,2.7272727272727275,5.900354036133856
3.282828282828283,2.7272727272727275,5.64892214485207
3.3535353535353534,2.7272727272727275,5.413225808807519
3.4242424242424243,2.7272727272727275,5.191978851123815
3.494949494949495,2.7272727272727275,4.984023869407598
3.5656565656565657,2.7272727272727275,4.788317068189295
3.6363636363636362,2.7272727272727275,4.603915135416666
3.707070707070707,2.7272727272727275,4.429963854138051
3.7777777777777777,2.7272727272727275,4.265688192041522
3.8484848484848486,2.7272727272727275,4.110383653667307
3.919191919191919,2.7272727272727275,3.9634087147279193
3.9898989898989896,2.7272727272727275,3.8241781865085724
4.0606060606060606,2.7272727272727275,3.692157381933615
4.1313131313131315,2.7272727272727275,3.5668569744920218
4.202020202020202,2.7272727272727275,3.4478284575513114
4.2727272727272725,2.7272727272727275,3.334660125245209
4.343434343434343,2.7272727272727275,3.22697350757166
4.414141414141414,2.7272727272727275,3.1244202019699525
4.484848484848484,2.7272727272727275,3.026679051771366
4.555555555555555,2.7272727272727275,2.9334536287923854
4.626262626262626,2.7272727272727275,2.844469983171564
4.696969696969697,2.7272727272727275,2.7594746285119665
4.767676767676767,2.7272727272727275,2.678232734621876
4.838383838383838,2.7272727272727275,2.600526503763495
4.909090909090909,2.7272727272727275,2.5261537094192956
4.979797979797979,2.7272727272727275,2.4549263792486293
5.05050505050505,2.7272727272727275,2.3866696062000003
5.121212121212121,2.7272727272727275,2.3212204737229087
5.191919191919192,2.7272727272727275,2.2584270827340305
5.262626262626263,2.7272727272727275,2.198147669475134
5.333333333333333,2.7272727272727275,2.1402498046875
5.404040404040404,2.7272727272727275,2.0846096656476547
5.474747474747474,2.7272727272727275,2.0311113735855995
5.545454545454545,2.7272727272727275,1.979646389859357
5.616161616161616,2.7272727272727275,1.9301129650056934
5.686868686868687,2.7272727272727275,1.8824156354406898
5.757575757575758,2.7272727272727275,1.8364647631578943
5.828282828282829,2.7272727272727275,1.7921761142766168
5.898989898989899,2.7272727272727275,1.7494704727376147
5.96969696969697,2.7272727272727275,1.7082732858357594
6.04040404040404,2.7272727272727275,1.6685143386259664
6.111111111111111,2.7272727272727275,1.6301274545454543
6.181818181818182,2.7272727272727275,1.5930502198673586
6.252525252525253,2.7272727272727275,1.5572237298420244
6.3232323232323235,2.7272727272727275,1.5225923545968618
6.393939393939394,2.7272727272727275,1.489103523056535
6.4646464646464645,2.7272727272727275,1.4567075233154294
6.535353535353535,2.7272727272727275,1.425357318046196
6.6060606060606055,2.7272727272727275,1.395008373663833
6.6767676767676765,2.7272727272727275,1.3656185020861895
6.747474747474747,2.7272727272727275,1.3371477140404817
6.818181818181818,2.7272727272727275,1.3095580829629627
6.888888888888889,2.7272727272727275,1.2828136186264303
6.959595959595959,2.7272727272727275,1.2568801497089868
7.03030303030303,2.7272727272727275,1.2317252145882875
7.101010101010101,2.7272727272727275,1.2073179597093535
7.171717171717171,2.7272727272727275,1.1836290449315612
7.242424242424242,2.7272727272727275,1.160630555312407
7.313131313131313,2.7272727272727275,1.1382959188326056
7.383838383838384,2.7272727272727275,1.116599829609571
7.454545454545454,2.7272727272727275,1.0955181761848107
7.525252525252525,2.7272727272727275,1.0750279745056528
7.595959595959596,2.7272727272727275,1.0551073052533668
7.666666666666666,2.7272727272727275,1.0357352551984875
7.737373737373737,2.7272727272727275,1.0168918622902874
7.808080808080808,2.7272727272727275,0.9985580642111093
7.878787878787879,2.7272727272727275,0.9807156501479289
7.949494949494949,2.7272727272727275,0.9633472155532485
8.02020202020202,2.7272727272727275,0.9464361196854238
8.09090909090909,2.7272727272727275,0.9299664457349662
8.161616161616163,2.7272727272727275,0.9139229633583714
8.232323232323232,2.7272727272727275,0.8982910934547781
8.303030303030303,2.7272727272727275,0.8830568750332997
8.373737373737374,2.7272727272727275,0.86820693403042
8.444444444444445,2.7272727272727275,0.8537284539473682
8.515151515151516,2.7272727272727275,0.8396091481870795
8.585858585858585,2.7272727272727275,0.8258372339792389
8.656565656565657,2.7272727272727275,0.8124014077900573
8.727272727272727,2.7272727272727275,0.799290822120949
8.797979797979798,2.7272727272727275,0.7864950636071607
8.868686868686869,2.7272727272727275,0.7740041323337882
8.93939393939394,2.7272727272727275,0.7618084222924446
9.01010101010101,2.7272727272727275,0.7498987029072572
9.08080808080808,2.7272727272727275,0.7382661015638439
9.151515151515152,2.7272727272727275,0.7269020870795139
9.222222222222221,2.7272727272727275,0.7157984540571927
9.292929292929292,2.7272727272727275,0.7049473080694706
9.363636363636363,2.7272727272727275,0.6943410516228359
9.434343434343434,2.7272727272727275,0.6839723708554764
9.505050505050505,2.7272727272727275,0.6738342229251671
9.575757575757574,2.7272727272727275,0.6639198240466272
9.646464646464647,2.7272727272727275,0.6542226381404016
9.717171717171716,2.7272727272727275,0.6447363660578058
9.787878787878787,2.7272727272727275,0.6354549353487525
9.858585858585858,2.7272727272727275,0.6263724905414371
9.929292929292929,2.7272727272727275,0.6174833839048153
10.0,2.7272727272727275,0.6087821666666666
3.0,2.909090909090909,6.341480902777777
3.0707070707070705,2.909090909090909,6.052801343415913
3.1414141414141414,2.909090909090909,5.783394391632893
3.212121212121212,2.909090909090909,5.53158190887549
3.282828282828283,2.909090909090909,5.295864510798816
3.3535353535353534,2.909090909090909,5.07489919575705
3.4242424242424243,2.909090909090909,4.867480172928576
3.494949494949495,2.909090909090909,4.672522377569623
3.5656565656565657,2.909090909090909,4.489047251427465
3.6363636363636362,2.909090909090909,4.316170439453125
3.707070707070707,2.909090909090909,4.153091113254423
3.7777777777777777,2.909090909090909,3.999082680038927
3.8484848484848486,2.909090909090909,3.8534846753131
3.919191919191919,2.909090909090909,3.715695670057425
3.9898989898989896,2.909090909090909,3.5851670498517874
4.0606060606060606,2.909090909090909,3.461397545562764
4.1313131313131315,2.909090909090909,3.3439284135862706
4.202020202020202,2.909090909090909,3.232339178954355
4.2727272727272725,2.909090909090909,3.1262438674173834
4.343434343434343,2.909090909090909,3.0252876633484314
4.414141414141414,2.909090909090909,2.929143939346831
4.484848484848484,2.909090909090909,2.8375116110356555
4.555555555555555,2.909090909090909,2.7501127769928613
4.626262626262626,2.909090909090909,2.666690609223341
4.696969696969697,2.909090909090909,2.5870074642299685
4.767676767676767,2.909090909090909,2.510843188708009
4.838383838383838,2.909090909090909,2.4379935972782762
4.909090909090909,2.909090909090909,2.36826910258059
4.979797979797979,2.909090909090909,2.30149348054559
5.05050505050505,2.909090909090909,2.2375027558125002
5.121212121212121,2.909090909090909,2.176144194115227
5.191919191919192,2.909090909090909,2.1172753900631536
5.262626262626263,2.909090909090909,2.060763440132938
5.333333333333333,2.909090909090909,2.0064841918945313
5.404040404040404,2.909090909090909,1.9543215615446763
5.474747474747474,2.909090909090909,1.9041669127364997
5.545454545454545,2.909090909090909,1.8559184904931474
5.616161616161616,2.909090909090909,1.8094809046928373
5.686868686868687,2.909090909090909,1.7647646582256467
5.757575757575758,2.909090909090909,1.7216857154605258
5.828282828282829,2.909090909090909,1.6801651071343287
5.898989898989899,2.909090909090909,1.6401285681915139
5.96969696969697,2.909090909090909,1.6015062054710245
6.04040404040404,2.909090909090909,1.5642321924618434
6.111111111111111,2.909090909090909,1.5282444886363635
6.181818181818182,2.909090909090909,1.4934845811256487
6.252525252525253,2.909090909090909,1.4598972467268978
6.3232323232323235,2.909090909090909,1.427430332434558
6.393939393939394,2.909090909090909,1.3960345528655018
6.4646464646464645,2.909090909090909,1.3656633031082153
6.535353535353535,2.909090909090909,1.3362724856683088
6.6060606060606055,2.909090909090909,1.3078203503098436
6.6767676767676765,2.909090909090909,1.2802673457058027
6.747474747474747,2.909090909090909,1.2535759819129515
6.818181818181818,2.909090909090909,1.2277107027777776
6.888888888888889,2.909090909090909,1.2026377674622786
6.959595959595959,2.909090909090909,1.178325140352175
7.03030303030303,2.909090909090909,1.1547423886765198
7.101010101010101,2.909090909090909,1.131860587227519
7.171717171717171,2.909090909090909,1.1096522296233389
7.242424242424242,2.909090909090909,1.0880911456053814
7.313131313131313,2.909090909090909,1.0671524239055679
7.383838383838384,2.909090909090909,1.0468123402589729
7.454545454545454,2.909090909090909,1.02704829017326
